district_code,name,label
910619,9106192012,ANOBO
910619,9106192006,KARABAI
910619,9106192005,MBROMSI
910619,9106192001,MIOS MANGGUANDI
910619,9106192008,NYANSOREN
910619,9106192010,PADAIDO
910619,9106192004,PASI
910619,9106192003,SAMBER PASI
910619,9106192007,SARIBRA
910619,9106192009,SASARI
910619,9106192002,SUPRAIMA
910619,9106192013,YEN MANAINA
910619,9106192011,YERI
910614,9106142009,ARMNU
910614,9106142012,DASDO
910614,9106142008,FAKNIKDI
910614,9106142007,MAMORBO
910614,9106142003,RODIFU
910614,9106142001,RUMBIN
910614,9106142010,SUP MBRUR
910614,9106142002,WARBINSI
910614,9106142011,WODU
910614,9106142004,WONABRAIDI
910614,9106142005,WOUNA
910608,9106082006,AMPUNBUKOR
910608,9106082001,ANDEI
910608,9106082024,ASARKIR
910608,9106082003,ASARYENDI
910608,9106082030,BANASRARES
910608,9106082032,DEDIFU
910608,9106082025,DOUSI
910608,9106082021,INSIRI
910608,9106082009,KABABUR
910608,9106082002,KANAAN
910608,9106082031,KARNINDI
910608,9106082014,MAMORIBO
910608,9106082026,MARISEN
910608,9106082013,OPURI
910608,9106082029,RARSBARI
910608,9106082004,SOPENDO
910608,9106082033,SOPENDO SUP KARKIR
910608,9106082011,SOSMAI
910608,9106082027,SUMBINYA
910608,9106082010,WARBERIK
910608,9106082008,WASYAI
910608,9106082012,YOMDORI
910601,9106012014,ANGGRAIDI
910601,9106012021,BABRINBO
910601,9106011004,BUROKUP
910601,9106011005,FANDOI
910601,9106012010,INGGIRI
910601,9106012022,INGGUPI
910601,9106012013,INSROM
910601,9106012020,KABABUR
910601,9106012019,KARYENDI
910601,9106011006,MANDALA
910601,9106012018,MANGGANDISAPI
910601,9106012015,MANSWAM
910601,9106012007,MNUBABO
910601,9106012009,MOKMER
910601,9106012011,PARAI
910601,9106012012,SAMAU
910601,9106012017,SANUMI
910601,9106011003,SARAMON
910601,9106011001,SORIDO
910601,9106012008,SWAPODIBO
910601,9106011002,WAUPNOR
910601,9106011016,YENURES
910603,9106032031,ADORBARI
910603,9106032038,AFEFBO
910603,9106032014,BINDUSI
910603,9106032032,BOSNIK SUP
910603,9106032039,INMDI
910603,9106032033,INOFI
910603,9106032028,INSUMARIRES
910603,9106032017,KAJASBO
910603,9106032005,KAJASI
910603,9106032022,MANDON
910603,9106032015,ORWER
910603,9106032003,OWI
910603,9106032030,RIM
910603,9106032002,RIMBA JAYA
910603,9106032021,RUAR
910603,9106032013,SAREIDI
910603,9106032011,SEPSE
910603,9106032012,SOON
910603,9106032023,SORYAR
910603,9106032010,SUNDE
910603,9106032037,WADERBO
910603,9106032035,WASORI
910603,9106032004,WONIKI
910603,9106032034,YENBEROK
910603,9106032036,YENDAKEM
910603,9106032016,YENUSI
910602,9106022002,ANDEI
910602,9106022012,DERNAFI
910602,9106022020,DOFYO WAFOR
910602,9106022006,KOBEOSER
910602,9106022018,KOREM
910602,9106022007,MAMBESAK
910602,9106022019,MNUSWOR
910602,9106022017,NERMNU
910602,9106022013,ROSAYENDI
910602,9106022001,SARWOM
910602,9106022008,SAUKOBYE
910602,9106022021,WARBON
910602,9106022022,WARI
910602,9106022004,WAROMI
910602,9106022016,WARSANSAN
910602,9106022010,YOBDI
910621,9106212003,DOUBO
910621,9106212005,SANSUNDI
910621,9106212004,SYURDORI
910621,9106212002,WANDOS
910621,9106212001,WOPES
910616,9106162004,AMBERPAREM
910616,9106162009,ARIMI JAYA
910616,9106162002,BRUYADORI
910616,9106162003,DAFI
910616,9106162006,DUAI
910616,9106162008,KAMUMI
910616,9106162005,MANDORI
910616,9106162007,MANDORI SUP
910616,9106162001,SANDAU
910616,9106162010,WARBUKOR
910604,9106042004,BARUKI
910604,9106042005,KAMERI
910604,9106042014,KANSAI
910604,9106042020,MAMBODO SAWAI
910604,9106042003,NAMBER
910604,9106042015,POMDORI
910604,9106042022,POMDORI SUP
910604,9106042021,RIMBARAYA
910604,9106042019,SEMAYEN
910604,9106042013,SERBIN
910604,9106042012,SUB MANGGUNSI
910604,9106042008,WARIDO
910605,9106052020,ASAIBORI
910605,9106052015,ASARYENDI
910605,9106052019,BARKORI
910605,9106052018,INDAIBORI
910605,9106052011,KORNASOREN
910605,9106052017,PYEFURI
910605,9106052014,RARSIBO
910605,9106052006,YENBURWO
910605,9106052016,YENMANU
910620,9106202007,ANGGADUBER
910620,9106202006,ANGGOPI
910620,9106202008,ANIMI
910620,9106202002,BAKRIBO
910620,9106202009,KAKUR
910620,9106202013,MAKMAKERBO
910620,9106202004,MARAUW
910620,9106202001,OPIAREF
910620,9106202012,SAURI
910620,9106202003,SAWA
910620,9106202011,SAWADORI
910620,9106202010,TANJUNG BARARI
910620,9106202005,WADIBU
910620,9106202014,YENSAMA
910617,9106172009,MANWOR INDAH
910617,9106172007,MASYARAH
910617,9106172006,PAKREKI
910617,9106172005,RAWAR
910617,9106172003,SARIBI
910617,9106172004,SUB MANDER
910617,9106172008,WANSRA
910617,9106172001,YENBEBA
910617,9106172002,YENBEPON
910610,9106102002,AUKI
910610,9106102014,INBEYOMI
910610,9106102021,KANAI
910610,9106102005,NUSI
910610,9106102004,NUSI BABARUK
910610,9106102001,PAI
910610,9106102020,PAIDORI
910610,9106102016,SANDIDORI
