district_code,name,label
710132,7101322008,APADO
710132,7101322007,BILALANG BARU
710132,7101322001,BILALANG III
710132,7101322006,BILALANG III UTARA
710132,7101322002,BILALANG IV
710132,7101322005,KOLINGANGA'AN
710132,7101322003,TUDU AOG
710132,7101322004,TUDU AOG BARU
710113,7101132004,BANGOMULUNOW
710113,7101131006,INOBONTO
710113,7101132014,INOBONTO
710113,7101132007,INOBONTO II
710113,7101132001,KOMANGAAN
710113,7101132005,LANGAGON
710113,7101132016,LANGAGON DUA
710113,7101132015,LANGAGON SATU
710113,7101132017,SOLIMANDUNGAN BARU
710113,7101132003,SOLIMANDUNGAN I
710113,7101132002,SOLIMANDUNGAN II
710131,7101312001,AMBANG I
710131,7101312002,AMBANG II
710131,7101312005,BANTIK
710131,7101312004,BOLAANG
710131,7101312008,BOLAANG SATU
710131,7101312006,LOLAN
710131,7101312009,LOLAN DUA
710131,7101312003,TADOY
710131,7101312007,TADOY I
710133,7101332007,BUMBUNGON
710133,7101332010,DUMOGA SATU
710133,7101332002,KANAAN
710133,7101332006,MOTOTABIAN
710133,7101332005,PONOMPIAAN
710133,7101332004,PUSIAN
710133,7101332012,PUSIAN BARAT
710133,7101332011,PUSIAN SELATAN
710133,7101332001,SERASI
710133,7101332008,SINIYUNG
710133,7101332009,SINIYUNG SATU
710133,7101332003,TORUAKAT
710109,7101092004,DOLODUO
710109,7101092019,DOLODUO DUA
710109,7101092018,DOLODUO SATU
710109,7101092020,DOLODUO TIGA
710109,7101092003,IKHWAN
710109,7101092001,MATAYANGAN
710109,7101092011,MEKARUO
710109,7101092010,TORAUT
710109,7101092022,TORAUT TENGAH
710109,7101092017,TORAUT UTARA
710109,7101092002,UUAN
710109,7101092005,WANGGA BARU
710135,7101352001,IBOLIAN
710135,7101352002,IBOLIAN SATU
710135,7101352006,KASIO BARAT
710135,7101352003,KINOMALIGAN
710135,7101352004,KOSIO
710135,7101352005,KOSIO TIMUR
710135,7101352007,WERDHI AGUNG
710135,7101352008,WERDHI AGUNG
710135,7101352010,WERDHI AGUNG TIMUR
710135,7101352009,WERDHI AGUNG UTARA
710134,7101342001,BONAWANG
710134,7101342010,DUMARA
710134,7101342009,IKUNA
710134,7101342005,KONAROM
710134,7101342006,KONAROM BARAT
710134,7101342007,KONAROM UTARA
710134,7101342008,OSION
710134,7101342002,TAPADAKA SATU
710134,7101342004,TAPADAKA TIMUR
710134,7101342003,TAPADAKA UTARA
710110,7101102021,AMERTHA BUANA
710110,7101102019,AMERTHA SARI
710110,7101102006,DUMOGA
710110,7101102026,DUMOGA EMPAT
710110,7101102017,DUMOGA II
710110,7101102025,DUMOGA TIGA
