district_code,name,label
750206,7502062007,BOLIHUTUO
750206,7502062006,BOTUMOITO
750206,7502062009,DULANGEYA
750206,7502062002,HUTAMONU
750206,7502062003,PATOAMEME
750206,7502062005,POTANGA
750206,7502062008,RUMBIA
750206,7502062004,TAPADAA
750206,7502062001,TUTULO
750203,7502032001,DULUPI
750203,7502032003,KOTARAJA
750203,7502032005,PANGI
750203,7502032004,POLOHUNGO
750203,7502032002,TABONGO
750203,7502032007,TANAH PUTIH
750203,7502032008,TANGGA BARITO
750203,7502032006,TANGGA JAYA
750205,7502052004,BENDUNGAN
750205,7502052006,BUTI
750205,7502052002,KAARUYAN
750205,7502052008,KRAMAT
750205,7502052005,MANANGGU
750205,7502052007,PONTOLO
750205,7502052003,SALILAMA
750205,7502052001,TABULO
750205,7502052009,TABULO SELATAN
750201,7502012025,BALATE JAYA
750201,7502012020,BATU KRAMAT
750201,7502012005,BONGO IV
750201,7502012004,BONGO NOL
750201,7502012011,BONGO TUA
750201,7502012021,BUALO
750201,7502012027,DILOATO
750201,7502012019,GIRISA
750201,7502012024,HULAWA
750201,7502012015,HUWONGO
750201,7502012016,KARYA MURNI
750201,7502012012,KUALA LUMPUR
750201,7502012006,MOLOMBULAHE
750201,7502012013,MUSTIKA
750201,7502012007,MUTIARA
750201,7502012023,PERMATA
750201,7502012026,REJONEGORO
750201,7502012008,SARIPI
750201,7502012022,SOSIAL
750201,7502012010,TANGKOBU
750201,7502012014,TENILO
750201,7502012009,WONGGAHU
750207,7502072005,APITALAWU
750207,7502072006,BANGGA
750207,7502072001,BUBAA
750207,7502072004,BUKIT KARYA
750207,7502072003,LIMBATIHU
750207,7502072002,LITO
750207,7502072008,OLIBU
750207,7502072007,TOWAYU
750204,7502042003,AYUHULALO
750204,7502042008,BAJO
750204,7502042004,HUNGAYONAA
750204,7502042010,LAHUMBO
750204,7502042011,LAMU
750204,7502042001,LIMBATO
750204,7502042005,MODELOMO
750204,7502042009,MOHUNGO
750204,7502042006,PENTADU BARAT
750204,7502042007,PENTADU TIMUR
750204,7502042002,PILOLIYANGA
750204,7502042018,TENILO
750202,7502022002,BONGO II
750202,7502022003,BONGO III
750202,7502022010,DIMITO
750202,7502022014,DULOHUPA
750202,7502022001,HARAPAN
750202,7502022007,JATIMULYA
750202,7502022004,MEKARJAYA
750202,7502022006,PANGEYA
750202,7502022012,RAHARJA
750202,7502022009,SARI TANI
750202,7502022008,SUKA MULYA
750202,7502022005,SUKAMAJU
750202,7502022011,TANJUNG HARAPAN
750202,7502022013,TRIRUKUN
750309,7503092004,BILONLANTUNGA
750309,7503092012,CENDANA PUTIH
750309,7503092010,ILOHUUWA
750309,7503092005,INOGALUMA
750309,7503092009,MASIAGA
750309,7503092008,MOLAMAHU
750309,7503092006,MONANO
750309,7503092003,MOODULIO
750309,7503092011,MUARA BONE
750309,7503092014,PERMATA
750309,7503092002,SOGITIA
750309,7503092001,TALUDAA
750309,7503092007,TUMBUH MEKAR
750309,7503092013,WALUHU
750310,7503102011,ALO
750310,7503102014,BUNGA
750310,7503102001,INOMATA
750310,7503102012,LAUT BIRU
750310,7503102010,MOOPIYA
750310,7503102015,MOOTAWA
750310,7503102004,MOOTAYU
750310,7503102006,MOOTINELO
750310,7503102009,PELITA JAYA
750310,7503102003,TUMBULILATO
750304,7503042029,BATU HIJAU
750304,7503042004,BILUNGALA
750304,7503042025,BILUNGALA UTARA
750304,7503042032,KEMIRI
750304,7503042028,LEMBAH HIJAU
750304,7503042031,OMBULO HIJAU
750304,7503042033,PELITA HIJAU
750304,7503042003,TAMBOO
750304,7503042026,TIHU
750304,7503042008,TOLOTIO
750304,7503042012,TONGO
750304,7503042027,TUNAS JAYA
750304,7503042005,UABANGA
750307,7503072004,BUATA
750307,7503072003,LUWOHU
750307,7503072002,PANGGULO
750307,7503072007,PANGGULO BARAT
750307,7503072009,SUKMA
750307,7503072006,TANAH PUTIH
750307,7503072001,TIMBUOLO
750307,7503072008,TIMBUOLO TENGAH
750307,7503072005,TIMBUOLO TIMUR
750315,7503152001,AYULA SELATAN
750315,7503152006,AYULA TILANGO
750315,7503152007,AYULA TIMUR
750315,7503152003,AYULA UTARA
750315,7503152011,HUNTU BARAT
750315,7503152004,HUNTU SELATAN
750315,7503152002,HUNTU UTARA
750315,7503152008,LAMAHU
750315,7503152010,SEJAHTERA
750315,7503152009,TINELO AYULA
750316,7503162001,BULOTALANGI
750316,7503162005,BULOTALANGI BARAT
750316,7503162004,BULOTALANGI TIMUR
750316,7503162003,POPODU
750316,7503162002,TOLUWAYA
750314,7503142005,ILOMATA
750314,7503142001,MONGIILO
750314,7503142003,MONGIILO UTARA
750314,7503142002,OWATA
750314,7503142004,PILOLAHEYA
750314,7503142006,SUKA MAKMUR
750305,7503052002,BANDUNGAN
750305,7503052001,BOIDU
750305,7503052015,BUNUO
750305,7503052010,KOPI
750305,7503052011,LOMAYA
750305,7503052004,LONGALO
750305,7503052012,SUKA DAMAI
750305,7503052009,TULOA
750305,7503052003,TUPA
750317,7503172005,BUKIT HIJAU
750317,7503172007,DUNGGILATA
750317,7503172004,KAIDUNDU
750317,7503172002,KAIDUNDU BARAT
750317,7503172001,MAMUNGAA
750317,7503172006,MAMUNGAA TIMUR
750317,7503172003,MOPUYA
750317,7503172009,PATOA
750317,7503172008,PINOMOTIGA
750302,7503022006,DUTOHE
750302,7503022029,DUTOHE BARAT
750302,7503021009,OLOHUTA
750302,7503021028,OLOHUTA UTARA
750302,7503021008,PADENGO
