district_code,name,label
810402,8104022006,AIR BUAYA
810402,8104022023,AWILINAN
810402,8104022008,BARA
810402,8104022020,BATLALE
810402,8104022019,KAMPUNG BARU
810402,8104022014,SELWADU
810402,8104022007,TANJUNG KARANG
810402,8104022005,WAEMANGIT
810402,8104022004,WAEPURE
810402,8104022018,WASBAKA
810410,8104102002,BATU JUNGKU
810410,8104102001,ILATH
810410,8104102006,NAMLEA ILATH
810410,8104102003,PELA
810410,8104102004,WAEMORAT
810413,8104132002,BALBALU
810413,8104132005,LEMANPOLI
810413,8104132012,RAHERIAT
810413,8104132004,WAEDANGA
810413,8104132010,WAEKOSE
810413,8104132006,WAELANA-LANA
810413,8104132008,WAEMITE
810413,8104132013,WAENIBE
810413,8104132007,WAEREMAN
810413,8104132011,WAMANA BARU
810413,8104132001,WAMLANA
810413,8104132009,WASI
810413,8104132003,WASPAIT
810415,8104152002,JIKUMERASA
810415,8104152004,SAWA
810415,8104152001,UBUNG
810415,8104152003,WAEMITING
810415,8104152005,WAEPERANG
810411,8104112003,GRANDENG
810411,8104112001,KUBALAHIN
810411,8104112004,LELE
810411,8104112010,NAFRUA
810411,8104112007,OHILAHIN
810411,8104112008,TIFU
810411,8104112006,WABLOY
810411,8104112002,WAEGEREN
810411,8104112005,WANAKARTA
810411,8104112009,WAPSALIT
810401,8104012012,BATU BOY
810401,8104012010,JAMILU
810401,8104012003,KARANG JAYA
810401,8104012002,LALA
810401,8104012001,NAMLEA
810401,8104012011,SANLEKO
810401,8104012009,SIAHONI
810414,8104142001,KAIELY
810414,8104142004,KAKI AIR
810414,8104142002,MASARETE
810414,8104142005,SEITH
810414,8104142003,WAELAPIA
810403,8104032027,GOGOREA
810403,8104032001,SAVANA JAYA
810403,8104032003,WAEKASAR
810403,8104032016,WAEKERTA
810403,8104032004,WAENETAT
810403,8104032002,WAETELE
810403,8104032019,WANAREJA
810412,8104122006,BASALALE
810412,8104122008,DAVA
810412,8104122002,DEBOWAE
810412,8104122003,PARBULU
810412,8104122009,WAEHATA
810412,8104122005,WAELEMAN
810412,8104122001,WAELO
810412,8104122004,WAETINA
810412,8104122007,WAFLAN
810412,8104122010,WIDIT
810406,8104062006,HATAWANO
810406,8104062001,LAMAHANG
810406,8104062005,NAMSINA
810406,8104062004,SAMALAGI
810406,8104062010,SKIKILALE
810406,8104062007,WAELIHANG
810406,8104062009,WAEPOTIH
810406,8104062003,WAEURA
810406,8104062002,WAPLAU
810406,8104062008,WAPREA
810903,8109032007,ELARA
810903,8109032004,KAMPUNG BARU
810903,8109032001,LUMOY
810903,8109032002,MASAWOY
810903,8109032006,SELASI
810903,8109032005,SIWAR
810903,8109032003,ULIMA
810906,8109062011,BATU KARANG
810906,8109062004,FAKAL
810906,8109062002,MANGESWAEN
810906,8109062001,NUSARUA
810906,8109062008,SIWATLAHIN
810906,8109062009,TRUKAT
810906,8109062005,UNETH
810906,8109062003,WAEKATIN
810906,8109062010,WAEKEN
810906,8109062007,WAELO
810906,8109062006,WAERAMAN
810904,8109042009,AIR TERNATE
810904,8109042012,BALA-BALA
810904,8109042001,BALPETU
810904,8109042013,BATU LAYAR
810904,8109042003,BILORO
810904,8109042015,EMGUHEN
810904,8109042006,FOGI
810904,8109042004,NANALI
810904,8109042005,PASIR PUTIH
810904,8109042010,SEKAT
810904,8109042014,SIOPOT
810904,8109042011,WAEHA
810904,8109042016,WAEHOTONG
810904,8109042002,WAEKEKA
810904,8109042007,WAEPANDAN
810904,8109042008,WALBELE
810905,8109052005,ERWIRI
810905,8109052029,GRAHWAEN
810905,8109052010,KASE
810905,8109052008,LEKSULA
810905,8109052016,LIANG
810905,8109052007,MEPA
810905,8109052009,NALBESSY
810905,8109052015,NEATH
810905,8109052018,SLEALALE
810905,8109052030,TERKURI
810905,8109052006,TIFU
810905,8109052003,WAEHAKA
810905,8109052004,WAEMALA
810905,8109052001,WAEMULANG
810905,8109052026,WAENAMAOLON
810905,8109052002,WAETUREN
810905,8109052025,WAEWALI
810905,8109052024,WAHAOLON
810905,8109052023,WALUNHELAT
810901,8109012017,BATU TULIS
810901,8109012005,ELFULE
810901,8109012004,FATMITE
810901,8109012013,KAMLANGLALE
810901,8109012009,LABUANG
810901,8109012003,LEKTAMA
810901,8109012006,LEKU
810901,8109012012,MASNANA
810901,8109012015,NAMRINAT
810901,8109012007,OKI BARU
810901,8109012008,OKI LAMA
810901,8109012011,TIKBARY
810901,8109012016,WAEFUSI
810901,8109012002,WAENALUT
810901,8109012014,WAENONO
810901,8109012010,WALI
810901,8109012001,WAMKANA
810902,8109022011,BATU KASA
810902,8109022009,HOTE
810902,8109022003,LENA
810902,8109022007,POHON BATU
810902,8109022004,SIMI
810902,8109022005,WAELIKUT
810902,8109022010,WAEMASING
810902,8109022002,WAESILI
810902,8109022001,WAETAWA
810902,8109022008,WAETEBA
810902,8109022006,WAMSISI
810702,8107022029,DOKA BARAT
810702,8107022030,DOKA TIMUR
810702,8107022007,FATURAL
810702,8107022005,FERUNI
810702,8107022027,GAIMAR
810702,8107022031,JELIA
810702,8107022001,JEROL
810702,8107022003,KABALUKIN
810702,8107022004,KALAR-KALAR
810702,8107022028,LAININIR
810702,8107022026,LOR-LOR
810702,8107022002,MARFENFEN
810702,8107022008,NGAIBOR
810702,8107022006,NGAIGULI
810702,8107022010,POPJETUR
810709,8107092003,BATUGOYANG
810709,8107092006,BELTUBUR
