district_code,name,label
530208,5302082008,ANIN
530208,5302082012,FAE
530208,5302082011,FATULUNU
530208,5302082004,FENUN
530208,5302082003,KOKOI
530208,5302082005,KUALE"U
530208,5302082006,LANU
530208,5302082013,NETUTNANA
530208,5302082010,NIFULEO
530208,5302082002,NUNLE"U
530208,5302082001,OINLASI
530208,5302082007,SUNU
530208,5302082009,TO'I
530209,5302092006,FATU ONI
530209,5302092002,FOTILO
530209,5302092001,LILO
530209,5302092015,MUNA
530209,5302092003,NASI
530209,5302092004,SNOK
530209,5302092007,SONO
530209,5302092009,TAUANAS
530209,5302092005,TUMU
530207,5302072013,HAUMENI BAKI
530207,5302072010,MNELALETE
530207,5302072015,NIFUKANI
530207,5302072008,NULE
530207,5302072009,NUSA
530207,5302072011,PUSU
530207,5302072007,TUBLOPO
530207,5302072012,TUBUHUE
530206,5302062015,BATNUN
530206,5302062018,BENA
530206,5302062019,ENO NETEN
530206,5302062010,KIUBAAT
530206,5302062011,LINAMNUTU
530206,5302062014,MIO
530206,5302062004,NOEMUKE
530206,5302062003,OEBELO
530206,5302062002,OEKIU
530206,5302062001,POLLO
530205,5302052004,BAKI
530205,5302052009,BONE
530205,5302052011,MAUNUM NIKI-NIKI
530205,5302052002,NAKFUNU
530205,5302051010,NIKI-NIKI
530205,5302052007,NOBI-NOBI
530205,5302052006,NOEBESA
530205,5302052003,OE'EKAM
530205,5302052008,SOPO
530205,5302052001,TAEBESA
530205,5302052005,TUMU
530204,5302042001,BILLA
530204,5302042005,MAULEUM
530204,5302042008,MNELAANEN
530204,5302042007,NIFUKIU
530204,5302042012,OE'EKAM
530204,5302042002,OELET
530204,5302042004,PISAN
530204,5302042016,SINI
530204,5302042009,TELUK
530204,5302042017,TLIU
530214,5302142001,BENLUTU
530214,5302142002,BOENTUKA
530214,5302142003,HANE
530214,5302142004,OEBOBO
530214,5302142007,OEHELA
530214,5302142006,TUAKOLE
530214,5302142005,TUPAN
530215,5302152010,BAUS
530215,5302152009,BOKING
530215,5302152014,FATU MANUFUI
530215,5302152013,LEONMENI
530215,5302152011,MEUSIN
530215,5302152007,NANO
530215,5302152006,SABUN
530229,5302292002,BESNAM
530229,5302292006,ELLO
530229,5302292001,FATUKOPA
530229,5302292005,KIKI
530229,5302292007,NIFULINAH
530229,5302292004,NUNFUTU
530229,5302292003,TAEBONE
530212,5302122004,FATUMNASI
530212,5302122009,KUANOEL
530212,5302122010,MUTIS
530212,5302122001,NENAS
530212,5302122005,NUAPIN
530228,5302282007,BESLE'U
530228,5302282006,BILEON
530228,5302282003,KAENENO
530228,5302282002,NUNUKHNITI
530228,5302282004,OELEON
530228,5302282001,SILLU
530228,5302282005,TUNIS
530210,5302102004,BELLE
530210,5302102006,BOTI
530210,5302102011,ENO NAPI
530210,5302102002,FALAS
530210,5302102012,FATUKUSI
530210,5302102007,FATUULAN
530210,5302102013,NAILE'U
530210,5302102005,NAPI
530210,5302102010,NEKMESE
530210,5302102003,OENAI
530210,5302102009,OINLASI
530210,5302102001,PILLI
530210,5302102008,TESIAYOFANU
530223,5302232006,BENEHE
530223,5302232003,KOLOTO
530223,5302232001,LOTAS
530223,5302232004,NITI
530223,5302232005,OBAKI
530223,5302232002,SABNALA
530219,5302192005,BABUIN
530219,5302192010,HAUNOBENAK
530219,5302192001,KOLBANO
530219,5302192002,NOESIU
530219,5302192008,NUNUNAMAT
530219,5302192006,OELEU
530219,5302192004,OETUKE
530219,5302192011,OFU
530219,5302192009,PANA
530219,5302192003,PENE SELATAN
530219,5302192007,SE'I
530219,5302192012,SPAHA
530220,5302202006,BINENOK
530220,5302202003,FATUAT
530220,5302202004,HOIBETI
530220,5302202001,KOT'OLIN
530220,5302202005,NUALUNAT
530220,5302202002,NUNBENA
530220,5302202008,O'OBIBI
530220,5302202007,PONITE
530201,5302011002,CENDANA
530201,5302011011,KAMPUNG BARU
530201,5302011006,KARANG SIRIH
530201,5302011008,KOBEKAMUSA
530201,5302011010,KOTA BARU
530201,5302012012,KUATAE
530201,5302012013,NOEMETO
530201,5302011005,NONOHONIS
530201,5302011007,NUNUMEU
530201,5302011009,OE KEFAN
530201,5302011003,OEBESA
530201,5302011001,SOE
530201,5302011004,TAUBNENO
530221,5302212007,KIUFATU
530221,5302212001,KUALIN
530221,5302212003,NUNUSUNU
530221,5302212008,OEMAMAN
530221,5302212002,ONI
530221,5302212005,TOINEKE
530221,5302212006,TUAFANU
530221,5302212004,TUAPAKAS
530211,5302112005,BASMUTI
530211,5302112003,KAKAN
530211,5302112008,KELLE
530211,5302112012,KELLE TUNAN
530211,5302112007,KUANFATU
530211,5302112006,KUSI
530211,5302112011,KUSI UTARA
530211,5302112002,LASI
530211,5302112013,NOEBEBA
530211,5302112010,OEBO
530211,5302112014,OEHAN
530211,5302112001,OLAIS
530211,5302112009,TAUPI
530227,5302272005,ENONEONTES
530227,5302272004,LAKAT
530227,5302272002,NAUKAE
530227,5302272006,O'OF
530227,5302272008,OE OE
530227,5302272003,SUPUL
530227,5302272001,TETAF
530227,5302272007,TUBMONAS
530222,5302222001,BESANA
530222,5302222002,FATUKOKO
530222,5302222003,KOA
530222,5302222004,OEL UBAN
530222,5302222005,SALBAIT
530202,5302022013,BIKEKNENO
530202,5302022001,BILOTO
530202,5302022010,BISENE
530202,5302022003,KESETNANA
530202,5302022012,NOINBILA
530202,5302022008,OINLASI
530202,5302022006,TUASENE
530230,5302302003,BINAUS
530230,5302302005,KUALEU
530230,5302302002,NEKEMUNIFETO
530230,5302302004,OEL'EKAM
530230,5302302001,OELBUBUK
530230,5302302006,PIKA
530203,5302032007,AJAOBAKI
530203,5302032010,BIJAEPUNU
530203,5302032003,BOSEN
530203,5302032002,EONBESI
530203,5302032015,FATUKOTO
530203,5302032014,HALMEI
530203,5302032019,IUSMOLO
530203,5302032016,KOKFE'U
530203,5302032013,LELOBATAN
530203,5302032012,LELOBOKO
530203,5302032011,NEFOKOKO
530203,5302032008,NETPALA
530203,5302032001,O'BESI
530203,5302032004,SEBOT
530203,5302032018,TAIFTOB
530203,5302032017,TO'FEN
530203,5302032020,TO'MANAT
530203,5302032009,TUNUA
530224,5302242002,FATUMNASI
530224,5302242004,MELLA
530224,5302242005,MNELAPETU
530224,5302242001,NOEBANA
530224,5302242003,SUNI
530226,5302262007,ENO NABUASA
530226,5302262002,FATUTNANA
530226,5302262001,NAIP
530226,5302262004,OE'EKAM
530226,5302262006,OEBAKI
530226,5302262003,OEPLIKI
530226,5302262005,TEAS
530232,5302322005,FETO MONE
530232,5302322001,LILL ANA
530232,5302322003,NOEBESI
530232,5302322002,NUNBENA
530232,5302322004,TANEOTOB
530232,5302322006,TUNBES
530217,5302172007,FAT
530217,5302172004,HAINENO
530217,5302172008,HAUMENI
530217,5302172003,NENOAT
530217,5302172005,NUNKOLO
530217,5302172001,OP
530217,5302172009,PUTUN
530217,5302172006,SAENAM
530217,5302172002,SAHAN
530218,5302182007,ABI
530218,5302182004,HOI
530218,5302182001,NEKE
530218,5302182005,NIKI NIKI UN
530218,5302182003,NOENONI
530218,5302182006,OENINO
530218,5302182002,PENE UTARA
530213,5302132010,BALU
530213,5302132003,BIJELI
530213,5302132002,FATUMNUTU
530213,5302132001,KONBAKI
530213,5302132008,LAOB
530213,5302132004,LOLI
530213,5302132006,MNESATBUBUK
530213,5302132009,OELNUNUH
530213,5302132007,PUNA
530213,5302132011,SAINONI
530213,5302132005,USAPIMNASI
