district_code,name,label
180419,1804192004,GUNUNGTERANG
180419,1804192010,MANGGARAI
180419,1804192008,RIGIS JAYA
180419,1804192002,SEMARANG JAYA
180419,1804192001,SIDODADI
180419,1804192007,SINAR JAYA
180419,1804192006,SRI MENANTI
180419,1804192009,SUKA DAMAI
180419,1804192005,SUKA JADI
180419,1804192003,SUMBER ALAM
180404,1804042011,BAHWAY
180404,1804042007,GUNUNG SUGIH
180404,1804042002,KUBU PERAHU
180404,1804042004,PADANG CAHYA
180404,1804042009,PADANG DALOM
180404,1804041001,PASAR LIWA
180404,1804042005,SEBARUS
180404,1804042012,SEDAMPAH INDAH
180404,1804042010,SUKARAME
180404,1804042008,WATES
180404,1804042006,WAY EMPULAU ULU
180404,1804041003,WAY MENGAKU
180423,1804232003,BANDAR AGUNG
180423,1804232005,BUMI HANTATAI
180423,1804232006,GUNUNG RATU
180423,1804232008,NEGERI JAYA
180423,1804232004,RINGIN JAYA
180423,1804232002,SRIMULYO
180423,1804232001,SUOH
180423,1804232007,TANJUNG SARI
180423,1804232009,TEMBELANG
180423,1804232010,TRI MEKAR JAYA
180410,1804102007,CANGGU
180410,1804102004,GUNUNG SUGIH
180410,1804102003,KEGERINGAN
180410,1804102001,KEMBAHANG
180410,1804102010,KERANG
180410,1804102008,KOTABESI
180410,1804102002,NEGERI RATU
180410,1804102005,PEKON BALAK
180410,1804102006,SUKABUMI
180410,1804102009,SUKARAJA
180410,1804102011,TEBA LIOKH
180421,1804212001,ARGOMULYO
180421,1804212003,ATAR BAWANG
180421,1804212010,ATAR KUWAU
180421,1804212006,BAKHU
180421,1804212002,BATU KEBAYAN
180421,1804212004,CAMPANG TIGA
180421,1804212008,KUBU LIKU JAYA
180421,1804212005,LUAS
180421,1804212009,SUMBER REJO
180421,1804212007,WAY NGISON
180406,1804062005,BEDUDU
180406,1804062003,BUMI AGUNG
180406,1804062020,FAJAR AGUNG
180406,1804062007,HUJUNG
180406,1804062002,KEJADIAN
180406,1804062001,KENALI
180406,1804062013,SERUNGKUK
180406,1804062019,SUKA MAKMUR
180406,1804062006,SUKARAME
180406,1804062004,TURGAK
180415,1804152003,CIPTAWARAS
180415,1804152001,GEDUNG SURIAN
180415,1804152005,MEKARJAYA
180415,1804152002,PURAMEKAR
180415,1804152004,TRIMULYO
180418,1804182008,CIPTA MULYA
180418,1804182009,MUARA BARU
180418,1804182004,MUARA JAYA I
180418,1804182005,MUARA JAYA II
180418,1804182001,PURA JAYA
180418,1804182002,PURA WIWITAN
180418,1804182010,SINAR LUAS
180418,1804182006,TRI BUDI MAKMUR
180418,1804182003,TRIBUDI SYUKUR
180418,1804182007,TUGU MULYA
180422,1804222002,HENI  ARONG
180422,1804222008,KEAGUNGAN
180422,1804222001,LOMBOK
180422,1804222011,LOMBOK SELATAN
180422,1804222004,LOMBOK TIMUR
180422,1804222010,PANCUR MAS
180422,1804222003,SUKA BANJAR
180422,1804222005,SUKA BANJAR II UJUNG
180422,1804222006,SUKA MAJU
180422,1804222009,TAWAN SUKA MULYA
180422,1804222007,UJUNG
180420,1804202002,BASUNGAN
180420,1804202008,BATU API
180420,1804202006,MARGA JAYA
180420,1804202003,MEKAR SARI
180420,1804202009,PAGAR DEWA
180420,1804202001,PAHAYU JAYA
180420,1804202005,SIDODADI
180420,1804202004,SIDOMULYO
180420,1804202007,SUKA JAYA
180420,1804202010,SUKA MULYA
180408,1804082008,GIHAM SUKAMAJU
180408,1804082001,PAMPANGAN
180408,1804081005,SEKINCAU
180408,1804082007,TIGAJAYA
180408,1804082006,WASPADA
180411,1804112018,BANDAR BARU
180411,1804112003,BUAY NYERUPA
180411,1804112019,BUMI JAYA
180411,1804112002,HANAKAU
180411,1804112005,JAGA RAGA
180411,1804112009,PAGAR DEWA
180411,1804112012,SUKA MULYA
180411,1804112001,TANJUNG RAYA
180411,1804112004,TAPAK SIRING
180411,1804112020,TEBA PERING JAYA
180405,1804052001,SIMPANGSARI
180405,1804052011,SINDANG PAGAR
180405,1804052010,SUKAJAYA
180405,1804052012,SUKAPURA
180405,1804051016,TUGU SARI
180405,1804052013,WAY PETAI
180409,1804092006,BANDING AGUNG
180409,1804092018,RINGIN SARI
180409,1804092010,ROWO REJO
180409,1804092017,SIDO REJO
180409,1804092003,SUKA MARGA
180409,1804092004,SUMBER AGUNG
180409,1804092005,TUGU RATU
180407,1804072003,KARANG AGUNG
180407,1804072004,MUTAR ALAM
180407,1804072008,PADANG TAMBAK
180407,1804071001,PAJAR BULAN
180407,1804072002,PURALAKSANA
180407,1804072006,SUKANANTI
180407,1804072007,SUKARAJA
180407,1804072009,TAMBAK JAYA
180407,1804072005,TANJUNGRAYA
180121,1801212004,BAKAUHENI
180121,1801212003,HATTA
180121,1801212005,KELAWI
180121,1801212001,SEMANAK
180121,1801212002,TOTO HARJO
180117,1801172007,BANYUMAS
180117,1801172001,BATULIMAN INDAH
180117,1801172008,BERINGIN KENCANA
180117,1801172011,BUMI JAYA
180117,1801172006,CINTA MULYA
180117,1801172014,KARYA MULYA SARI
180117,1801172003,RANTAU MINYAK
180117,1801172010,RAWA SELAPAN
180117,1801172004,SIDO ASRI
180117,1801172002,SINAR PALEMBANG
180117,1801172009,SINAR PASEMAH
180117,1801172013,TITIWANGI
180117,1801172012,TRIMOMUKTI
180117,1801172005,WAY GELAM
180113,1801132018,BANJAR AGUNG
180113,1801132009,FAJAR BARU
180113,1801132004,GEDUNG AGUNG
180113,1801132006,GEDUNG HARAPAN
180113,1801132008,JATI MULYO
180113,1801132010,KARANG ANYAR
180113,1801132020,KARANG REJO
180113,1801132019,KARANG SARI
180113,1801132007,MARGA AGUNG
180113,1801132011,MARGA KAYA
180113,1801132012,MARGO LESTARI
180113,1801132003,MARGO MULYO
180113,1801132005,MARGODADI
180113,1801132021,MARGOREJO
180113,1801132017,PURWOTANI
180113,1801132016,REJOMULYO
180113,1801132002,SIDODADI ASRI
180113,1801132015,SIDOHARJO
180113,1801132014,SINAR REJEKI
180113,1801132013,SUMBER JAYA
180113,1801132001,WAY HUI
180106,1801062025,AGOM
180106,1801062013,BABULANG
180106,1801062009,BUAH BERAK
180106,1801062020,BULOK
180106,1801061006,BUMI AGUNG
180106,1801062017,CANGGU
180106,1801062022,GUNUNG TERANG
180106,1801062029,HARA BANJAR MANIS
180106,1801062001,JONDONG
180106,1801061007,KALIANDA
180106,1801062012,KECAPI
180106,1801062018,KEDATON
180106,1801062010,KESUGIHAN
180106,1801062005,MAJA
180106,1801062023,MARGACATUR
180106,1801062019,MERAK BELATUNG
180106,1801062021,MUNJUK SAMPURNA
180106,1801062026,NEGERI PANDAN
180106,1801062015,PALEMBAPANG
180106,1801062003,PAUH TANJUNG IMAN
180106,1801062011,PEMATANG
180106,1801062014,SUKARATU
180106,1801062024,SUKATANI
