district_code,name,label
190106,1901062001,BAKAM
190106,1901062008,BUKIT LAYANG
190106,1901062003,DALIL
190106,1901062002,KAPUK
190106,1901062007,MABAT
190106,1901062006,MANGKA
190106,1901062009,MARAS SENANG
190106,1901062004,NEKNANG
190106,1901062005,TIANG TARAH
190102,1901021010,AIR ASAM
190102,1901021002,AIR JUKUNG
190102,1901021012,BELINYU
190102,1901022008,BINTET
190102,1901021003,BUKIT KETOK
190102,1901022004,GUNUNG MUDA
190102,1901022005,GUNUNG PELAWAN
190102,1901021001,KUTO PANJI
190102,1901022007,LUMUT
190102,1901021011,MANTUNG
190102,1901021009,REMODONG INDAH
190102,1901022006,RIDING PANJANG
190104,1901042011,AIR BULUH
190104,1901042009,AIR DUREN
190104,1901042006,CENGKONG ABANG
190104,1901042007,KACE
190104,1901042014,KACE TIMUR
190104,1901042008,KEMUJA
190104,1901042010,KOTA KAPUR
190104,1901042013,LABUH AIR PANDAN
190104,1901042004,MENDO
190104,1901042005,PAYA BENUA
190104,1901042002,PENAGAN
190104,1901042001,PETALING
190104,1901042015,PETALING BANJAR
190104,1901042012,RUKAM
190104,1901042003,ZED
190103,1901032008,AIR ANYIR
190103,1901032002,BALUN IJUK
190103,1901032001,BATU RUSA
190103,1901032009,DWI MAKMUR
190103,1901032010,JADA BAHRIN
190103,1901032004,JURUNG
190103,1901032005,KIMAK
190103,1901032007,MERAWANG
190103,1901032006,PAGARAWAN
190103,1901032003,RIDING PANJANG
190105,1901052002,AIR DUREN
190105,1901052001,AIR RUAI
190105,1901052006,KARYA MAKMUR
190105,1901052005,PEMALI
190105,1901052003,PENYAMUN
190105,1901052004,SEMPAN
190108,1901082007,KAYU BESI
190108,1901082006,KOTA WARINGIN
190108,1901082002,LABU
190108,1901082003,NIBUNG
190108,1901082001,PUDING BESAR
190108,1901082005,SAING
190108,1901082004,TANAH BAWAH
190107,1901072008,BANYU ASIN
190107,1901072009,BERBURA
190107,1901072004,CIT
190107,1901072005,DENIANG
190107,1901072007,MAPUR
190107,1901072002,PANGKAL NIUR
190107,1901072003,PUGUL
190107,1901072001,RIAU
190107,1901072006,SILIP
190101,1901011013,BUKIT BETUNG
190101,1901011010,JELITIK
190101,1901011005,KENANGA
190101,1901011003,KUDAI
190101,1901011012,LUBUK KELIK
190101,1901011009,MATRAS
190101,1901011006,PARIT PADANG
190101,1901012007,REBO
190101,1901011004,SINAR BARU
190101,1901011008,SINAR JAYA JELUTUNG
190101,1901011002,SRI MENANTI
190101,1901011001,SUNGAILIAT
190101,1901011011,SURYA TIMUR
190503,1905032021,AIR KUANG
190503,1905032001,JEBUS
190503,1905032009,KETAP
190503,1905032004,LIMBUNG
190503,1905032018,MISLAK
190503,1905032019,PEBUAR
190503,1905032008,RANGGI ASAM
190503,1905032005,RUKAM
190503,1905032020,SINAR MANIK
190503,1905032002,SUNGAI BULUH
190503,1905032003,TUMBAK PETAR
190504,1905042013,AIR BULIN
190504,1905042008,BERUAS
190504,1905042005,DENDANG
190504,1905042006,KACUNG
190504,1905042003,KAYU ARANG
190504,1905041001,KELAPA
190504,1905042002,MANCUNG
190504,1905042014,PANGKAL BERAS
190504,1905042004,PUSUK
190504,1905042007,SINAR SARI
190504,1905042009,TEBING
190504,1905042010,TERENTANG
190504,1905042012,TUGANG
190504,1905042011,TUIK
190501,1905012005,AIR BELO
190501,1905012007,AIR LIMAU
190501,1905012004,AIR PUTIH
190501,1905012006,BELO LAUT
190501,1905011008,KERANGGAN
190501,1905011009,MENJELANG
190501,1905011003,SUNGAI BARU
190501,1905011002,SUNGAI DAENG
190501,1905011001,TANJUNG
190506,1905062006,AIR GANTANG
190506,1905062004,BAKIT
190506,1905062003,CUPAT
190506,1905062008,KAPIT
190506,1905062007,KELABAT
190506,1905062005,PUPUT
190506,1905062001,SEKAR BIRU
190506,1905062009,SEMULUT
190506,1905062002,TELAK
190506,1905062010,TELUK LIMAU
190502,1905022013,AIR MENDUYUNG
190502,1905022005,AIR NYATOH
190502,1905022006,BERANG
190502,1905022012,BUKIT TERAK
190502,1905022010,IBUL
190502,1905022002,KUNDI
190502,1905022003,MAYANG
190502,1905022011,PANGEK
190502,1905022001,PELANGAS
190502,1905022004,PERADONG
190502,1905022007,RAMBAT
190502,1905022008,SIMPANG GONG
190502,1905022009,SIMPANG TIGA
190505,1905052007,AIR LINTANG
190505,1905052006,BENTENG KOTA
190505,1905052004,BUYAN KELUMBI
190505,1905052005,PENYAMPAK
190505,1905052003,SANGKU
190505,1905052009,SIMPANG YUL
190505,1905052008,SINAR SURYA
190505,1905052002,TANJUNG NIUR
190505,1905052001,TEMPILANG
190303,1903032008,AIRBARA
190303,1903032001,AIRGEGAS
190303,1903032004,BENCAH
190303,1903032002,DELAS
190303,1903032006,NANGKA
190303,1903032005,NYELANDING
190303,1903032003,PERGAM
190303,1903032007,RANGGAS
190303,1903032009,SIDOHARJO
190303,1903032010,TEPUS
190308,1903082002,CELAGEN
190308,1903082001,PONGOK
190302,1903022004,KUMBUNG
190302,1903022005,PENUTUK
190302,1903022001,TANJUNG LABU
190302,1903022002,TANJUNG SANGKAR
190305,1903052006,BEDENGUNG
190305,1903052005,IRAT
190305,1903052002,MALIK
190305,1903052008,NADUNG
190305,1903052012,PAKU
190305,1903052004,PANGKAL BULUH
190305,1903052001,PAYUNG
190305,1903052009,RANGGUNG
190305,1903052003,SENGIR
190307,1903072001,BATU BETUMPANG
190307,1903072005,FAJAR INDAH
190307,1903072003,PANCA TUNGGAL
190307,1903072002,SUKAJAYA
190307,1903072004,SUMBER JAYA PERMAI
190304,1903042003,BANGKA KOTA
