district_code,name,label
820103,8201032042,AKE BOSO
820103,8201032016,AKESIBU
820103,8201032021,GAM ICI
820103,8201032023,GAMLAMO
820103,8201032043,KAMPUNG BARU
820103,8201032018,KIE ICI
820103,8201032017,MARITANGO
820103,8201032037,NAGA
820103,8201032040,SOANA MASUNGI
820103,8201032014,TAHAFO
820103,8201032022,TOBAOL
820103,8201032013,TOGOLA SANGIR
820103,8201032012,TOGOLA WAYOLI
820103,8201032019,TONGUTE GOIN
820103,8201032015,TONGUTE TERNATE
820103,8201032041,TONGUTE TERNATE SELATAN
820103,8201032020,TUNGUTE SUNGI
820108,8201082013,ADU
820108,8201082003,BARU
820108,8201082007,BATAKA
820108,8201082010,GAMKONORA
820108,8201082014,GAMSIDA
820108,8201082006,GAMSUNGI
820108,8201082005,JERE
820108,8201082004,NANAS
820108,8201082015,NGALO NGALO
820108,8201082012,NGAWET
820108,8201082011,SARAU
820108,8201082008,TALAGA
820108,8201082009,TOBELOS
820108,8201082002,TOBOBOL
820108,8201082001,TOSOA
820108,8201082016,TUGUAER
820107,8201072016,ARU JAYA
820107,8201072009,BARONA
820107,8201072004,DUONO
820107,8201072005,GOIN
820107,8201072012,PASALULU
820107,8201072001,PODOL
820107,8201072006,SANGAJI NYEKU
820107,8201072015,SOASANGAJI
820107,8201072002,TENGOWANGO
820107,8201072010,TODOKE
820107,8201072008,TOGOREBA SUNGI
820107,8201072013,TOGOREBA TUA
820107,8201072003,TOGOWO
820107,8201072011,TOLISAOR
820107,8201072007,TUGUIS
820107,8201072014,TUKUOKU
820101,8201012018,ACANGO
820101,8201012020,AKEDIRI
820101,8201012007,BOBANEHENA
820101,8201012009,BOBO
820101,8201012037,BOBO JIKO
820101,8201012026,BUKU BUALAWA
820101,8201012040,BUKU MAADU
820101,8201012022,BUKU MATITI
820101,8201012006,GALALA
820101,8201012004,GAM LAMO
820101,8201012014,GAMTALA
820101,8201012002,GUAIMAADU
820101,8201012035,GUARIA
820101,8201012001,GUFASA
820101,8201012034,HATE BICARA
820101,8201012017,HUKU-HUKU KIE
820101,8201012011,IDAM DEHE
820101,8201012012,IDAMDEHE GAMSUNGI
820101,8201012003,JALAN BARU
820101,8201012039,KURIPASAI
820101,8201012015,LOLORY
820101,8201012013,MARMABATI
820101,8201012025,MATUI
820101,8201012036,PATENG
820101,8201012008,PAYO
820101,8201012021,PORNITY
820101,8201012010,SARIA
820101,8201012005,SOAKONORA
820101,8201012027,TAURO
820101,8201012019,TEDENG
820101,8201012016,TOBOSO
820101,8201012023,TODOWONGI
820101,8201012024,TUADA
820101,8201012038,ULO
820105,8201052009,AKEARA
820105,8201052006,AKEJAILOLO
820105,8201052010,AKELAHA
820105,8201052031,AKELAMO CINGA-CINGA
820105,8201052032,AKESAHU MADUTU
820105,8201052024,BANGKIT RAHMAT
820105,8201052007,BIAMAAHI
820105,8201052025,BOBANE DANO
820105,8201052029,BOBANEIGO MADIHUTU
820105,8201052023,BRAHA
820105,8201052011,DODINGA
820105,8201052003,DOMATO
820105,8201052005,GAMLENGE
820105,8201052027,HIJRAH
820105,8201052022,MOISO
820105,8201052028,RATEM
820105,8201052014,RIORIBATI
820105,8201052001,SIDANGOLI GAM
820105,8201052002,SIDONGOLI DEHE
820105,8201052026,SUKA DAMAI
820105,8201052021,TABA DAMAI (DB)
820105,8201052004,TATALEKA
820105,8201052030,TETEWANG JORONGA
820105,8201052012,TEWE
820105,8201052013,TONIKU
820105,8201052008,TUGURACI
820102,8201022010,BAKUN
820102,8201022023,BANTOLI
820102,8201022019,BOSALA
820102,8201022011,BUO
820102,8201022018,KAHATOLA
820102,8201022001,KEDI
820102,8201022007,LABA BESAR
820102,8201022008,LABA KECIL
820102,8201022024,LINGGUA
820102,8201022020,SALU
820102,8201022002,SOASIO
820102,8201022006,TASYE
820102,8201022004,TOLOFUO
820102,8201022025,TOMODO
820102,8201022003,TOTALA
820102,8201022026,TOTALA JAYA
820102,8201022005,TUGUIS
820110,8201102010,ARUKU
820110,8201102003,BAJA
820110,8201102009,BAKUN PANTAI
820110,8201102005,BARATAKU
820110,8201102008,BILOTE
820110,8201102004,GAM KAHE
820110,8201102002,JANGAILULU
820110,8201102001,JANO
820110,8201102006,PUMADADA
820110,8201102007,TOSOMOLO
820104,8201042034,BALISOAN UTARA
820104,8201042009,BALISOANG
820104,8201042033,DERE
820104,8201042013,GOLO
820104,8201042007,GORO GORO
820104,8201042029,JARA KORE
820104,8201042028,LAKO AKEDERI
820104,8201042002,LAKO AKELAMO
820104,8201042005,PEOT
820104,8201042030,ROPU TENGAH BALU
820104,8201042006,SASUR
820104,8201042035,SASUR PANTAI
820104,8201042001,SUSUPU
820104,8201042011,TACICI
820104,8201042008,TACIM
820104,8201042012,TARAUDU
820104,8201042003,TARUBA
820104,8201042004,TODAHE
820104,8201042010,WORAT-WORAT
820109,8201092018,AIR PANAS
820109,8201092004,AKELAMO
820109,8201092007,AKETOLA
820109,8201092006,AWER
820109,8201092015,CAMPAKA
820109,8201092010,GAMIYEL
820109,8201092003,GAMOMENG
820109,8201092013,GAMSUGI
820109,8201092016,GOAL
820109,8201092011,GOLAGO KUSUMA
820109,8201092009,HOKU- HOKU GAM
820109,8201092002,IDAM GAMLAMO
820109,8201092001,LOCE
820109,8201092012,NGAON
820109,8201092017,SIDODADI
820109,8201092014,TABA CAMPAKA
820109,8201092005,TARAUDU KUSU
820109,8201092008,TIBOBO
820408,8204082003,AMASING KALI
820408,8204082002,AMASING KOTA
820408,8204082030,AMASING KOTA BARAT
820408,8204082031,AMASING KOTA UTARA
820408,8204082032,AWANGGOA
820408,8204082010,BELANG BELANG
820408,8204082040,HIDAYAT
820408,8204082009,INDOMUT
820408,8204082027,KAPUTUSAN
820408,8204082001,LABUHA
820408,8204082041,MARABOSE
820408,8204082036,SUMA TINGGI
820408,8204082026,SUMAE
820408,8204082004,TOMORI
820409,8204092001,INDARI
820409,8204092030,KOKOTU
820409,8204092017,KUSUBIBI
820409,8204092018,NANG
820409,8204092016,NONDANG
820409,8204092014,TAWABI
820409,8204092015,WIRING
820414,8204142007,GETI BARU
820414,8204142006,GETI LAMA
820414,8204142008,GILALANG
820414,8204142004,JOJAME
820414,8204142002,LOLAROGURUA
820414,8204142003,NUSA BABULLAH
820414,8204142001,SIDOPO
820414,8204142005,YABA
820417,8204172004,GANDASULI
820417,8204172001,KAMPUNG MAKIAN
820417,8204172009,KUBUNG
820417,8204172003,KUPAL
820417,8204172002,MANDAONG
820417,8204172010,PANAMBOANG
820417,8204172007,PAPALOANG
820417,8204172005,SAWADAI
820417,8204172008,TEMBAL
820417,8204172006,TUOKONA
820407,8204072001,BABANG
820407,8204072013,BORI
820407,8204072016,GORO-GORO
820407,8204072023,KAIREU
820407,8204072014,NYONYIFI
820407,8204072015,SABATANG
820407,8204072017,SALI KECIL
820407,8204072021,SAYOANG
820407,8204072018,TIMLONGA
820407,8204072022,WAYAMIGA
820421,8204212003,LIARO
820421,8204212004,PIGARAJA
820421,8204212002,SILANG
820421,8204212007,TABAJAYA
820421,8204212006,TABANGAME
820421,8204212005,WAYAKUBA
820421,8204212001,WAYAUA
820422,8204222005,BIBINOI
820422,8204222006,SONGA
820422,8204222004,TABAPOMA
820422,8204222007,TAWA
820422,8204222002,TOMARA
820422,8204222003,TUTUPA
820422,8204222001,WAYATIM
820404,8204042020,BALITATA
820404,8204042029,BUMI RAHMAT
820404,8204042018,CANGO
820404,8204042016,DORO
820404,8204042017,KOITITI
820404,8204042023,LEMO LEMO
820404,8204042021,OHA
820404,8204042022,PAPACEDA
820404,8204042019,SAKETA
820404,8204042036,TABAMASA
820423,8204232001,AWIS
820423,8204232002,DOWORA
820423,8204232003,GANE DALAM
820423,8204232004,JIBUBU
820423,8204232005,PASIPALELE
820423,8204232006,SEKELY
820423,8204232007,TAWA
820423,8204232008,YAMLI
820424,8204242001,BATULAK
820424,8204242002,BOSO
820424,8204242003,DOLIK
820424,8204242004,FULAI
820424,8204242005,GUMIRA
820424,8204242006,MOLOKU
820424,8204242007,NURJIHAT
820424,8204242008,POSI POSI
820424,8204242009,SAMAT
820424,8204242010,SAMO
820424,8204242011,SUKA DAMAI
820424,8204242012,TOKAKA
