district_code,name,label
620402,6204022009,BATAMPANG
620402,6204022008,BATILAP
620402,6204022006,DAMPARAN
620402,6204022004,KALANIS
620402,6204022005,LEHAI
620402,6204022002,MAHAJANDAU
620402,6204022010,MANGKATIR
620402,6204021003,MENGKATIP
620402,6204022001,SUNGAI JAYA
620402,6204022007,TELUK TIMBAU
620406,6204062004,BARU
620406,6204061008,BUNTOK KOTA
620406,6204062001,DANAU GANTING
620406,6204062027,DANAU MASURA
620406,6204062005,DANAU SADAR
620406,6204062026,DANGKA
620406,6204061007,HILIR SEPER
620406,6204061006,JELAPAT
620406,6204062020,KALAHIEN
620406,6204062015,LEMBENG
620406,6204062019,MABUAN
620406,6204062017,MADARA
620406,6204062011,MANGARIS
620406,6204062016,MUARA RIPUNG
620406,6204062002,MUARA TALANG
620406,6204062018,MURUNG PAKEN
620406,6204062009,PAMAIT
620406,6204062013,PAMANGKA
620406,6204062022,PARARAPAK
620406,6204062021,PENDA ASAM
620406,6204062010,SABABILAH
620406,6204062014,SANGGU
620406,6204062024,TANJUNG JAWA
620406,6204062025,TELANG ANDRAU
620406,6204062023,TELUK MAMPUN
620406,6204062003,TELUK TELAGA
620406,6204062012,TETEI LANAN
620404,6204042016,BANTAI BAMBURE
620404,6204042003,BUNDAR
620404,6204042013,DANAU BAMBURE
620404,6204042018,GUNUNG RANTAU
620404,6204042012,HINGAN
620404,6204042015,HULU TAMPANG
620404,6204042002,MAJUNDRE
620404,6204042007,MARAWAN BARU
620404,6204042006,MARAWAN LAMA
620404,6204042011,MARUGA
620404,6204042010,PANARUKAN
620404,6204041005,PENDANG
620404,6204042017,RAMPA MEA
620404,6204042008,REONG
620404,6204042001,SUNGAI TELANG
620404,6204042004,TALEKOI
620404,6204042014,TAMPARAK
620404,6204042019,TAMPARAK LAYUNG
620404,6204042009,TARUSAN
620405,6204052001,BARUANG
620405,6204052011,BINTANG ARA
620405,6204052015,BIPAK KALI
620405,6204052005,GAGUTUR
620405,6204052002,KAYUMBAN
620405,6204052016,MALUNGAI RAYA
620405,6204052020,MARGA JAYA
620405,6204052008,MUARA SINGAN
620405,6204052006,MUKA HAJI
620405,6204052013,NGURIT
620405,6204052018,PALU REJO
620405,6204052009,PATAS I
620405,6204052010,PATAS II
620405,6204052021,RUHING RAYA
620405,6204052004,SARIMBUAH
620405,6204052017,SEI PAKEN
620405,6204052007,SIRE
620405,6204052003,TABAK KANILAN
620405,6204052012,UGANG SAYU
620405,6204052019,WAYUN
620405,6204052014,WUNGKUR BARU
620401,6204012004,RANGGA ILUNG
620401,6204012002,RANTAU BAHUANG
620401,6204011003,RANTAU KUJANG
620401,6204012005,TABATAN
620401,6204012001,TAMPULANG
620403,6204032004,BABAI
620403,6204031002,BANGKUANG
620403,6204032010,BINTANG KURUNG
620403,6204032005,JANGGI
620403,6204032006,MALITIN
620403,6204032007,MUARA ARAI
620403,6204032001,SALAT BARU
620403,6204032008,TALIO
620403,6204032009,TAMPIJAK
620403,6204032003,TELUK BETUNG
620403,6204032011,TELUK SAMPUDAU
621304,6213042006,AMPARI
621304,6213042007,APAR BATU
621304,6213042002,BANGKIRAYEN
621304,6213042008,BIWAN
621304,6213042010,DANAU
621304,6213042003,HAYAPING
621304,6213042001,JANAH JARI
621304,6213042009,JANAH MANSIWUI
621304,6213042011,PIANGGU
621304,6213042004,TANGKAN
621304,6213042005,WUNGKUR NANAKAN
621302,6213022004,BAGOK
621302,6213022005,BAMBAN
621302,6213022003,BANYU LANDAS
621302,6213022007,GUDANG SENG
621302,6213022002,KANDRIS
621302,6213021001,PASAR PANAS/TANIRAN
621302,6213022006,TEWAH PUPUH
621305,6213052010,AMPAH II
621305,6213051011,AMPAH KOTA
621305,6213052025,MUARA AWANG
621305,6213052018,NETAMPIN
621305,6213052012,PUTAI
621305,6213052009,RODOK
621305,6213052008,SAING
621305,6213052024,SUMBER GARUNGGUNG
621301,6213012009,DIDI
621301,6213012008,DORONG
621301,6213012022,GUMPA
621301,6213012024,HARARA
621301,6213012011,HARINGEN
621301,6213012006,JAAR
621301,6213012018,JAWETEN
621301,6213012010,KARANG LANGIT
621301,6213012005,MAGANTIS
621301,6213012021,MANGKARAP
621301,6213012020,MARAGUT
621301,6213012007,MATABU
